EAN;Produto;Preço (R$);Link
7908079500397;Sabonete Liquido Sveda Flor de Cerejeira 500ml;14.99;https://www.drogal.com.br/sabonete-liquido-sveda-flor-de-cerejeira-500ml/p
7896523206790;Gel Lubrificante Íntimo K-Med 50g;10.65;https://www.drogal.com.br/gel-lubrificante-intimo-k-med-50g/p
7896512905222;Sabonete Glicerina Granado Tradicional 90g;7.69;https://www.drogal.com.br/sabonete-em-barra-glicerina-granado-tradicional-90g/p
7891158106842;Suplemento Nutricional Glucerna SR Chocolate 200ml;11.99;https://www.drogal.com.br/suplemento-nutricional-glucerna-sr-chocolate-200ml/p
7891182014816;Esmalte Risqué Nude Metálico Gota dos Anjos 8ml;7.09;https://www.drogal.com.br/esmalte-risque-nude-metalico-gota-dos-anjos-8ml/p
8432225129778;Leave-in Uniq One All In One Hair Treatment Revlon Professional 150ml;102.35;https://www.drogal.com.br/leave-in-capilar-revlon-professional-150ml/p
7896000616036;Mamadeira Kuka Kukinha Universal Neutra 50ml;22.15;https://www.drogal.com.br/mamadeira-kuka-kukinha-universal-branca-50ml/p
7898929949653;Sabonete Líquido Sveda Orquídea 500ml;14.99;https://www.drogal.com.br/sabonete-liquido-sveda-orquidea-500ml/p
7897211100208;Gel Lubrificante Intimo  K-Y 100g;46.15;https://www.drogal.com.br/gel-lubrificante-intimo-k-y-100g/p
7896046710934;Kit Clareador Descolorante Lightner Menta e Aloe Vera;18.49;https://www.drogal.com.br/lightner-kit-clareador-menta/p
7891033570768;Spray de Tratamento Intensivo Eudora Siàge Resgate Imediato 100ml;71.59;https://www.drogal.com.br/spray-de-tratamento-intensivo-eudora-siage-resgate-imediato-100ml/p
7896671600877;"Creme Facial Flores e Vegetais Pepino &amp; Aloe Vera 100g";18.05;https://www.drogal.com.br/creme-facial-flores-e-vegetais-pepino-100g/p
7899026425958;Esmalte Colorama Cremoso Melancia 8ml;7.95;https://www.drogal.com.br/esm-col-crem-melancia/p
7896044999911;Sabonete Vegetal Em Barra Giovanna Baby Blue 90g;4.49;https://www.drogal.com.br/sabonete-vegetal-em-barra-giovanna-baby-blue-90g/p
7891182040020;Base Seda Risqué Care Prepara e Protege 8ml;7.09;https://www.drogal.com.br/base-seda-risque-care-prepara-e-protege-8ml/p
7891010882983;Hidratante Facial Neutrogena Hydro Boost Water Gel 50g;85.15;https://www.drogal.com.br/hidratante-facial-neutrogena-hydro-boost-water-gel-50g/p
7898903925093;Óleo Removedor Pós-Depilatório Corporal e Facial Depi Roll Bem-Estar Chá Verde e Pepino 150ml;27.05;https://www.drogal.com.br/depi-roll-oleo-rem-pos-dep-145/p
7896014140534;"Coloração Imédia Excellence L&apos;oreal Creme 6.1 Louro Escuro Acinzentado";35.59;https://www.drogal.com.br/coloracao-imedia-excellence-loreal-creme-61-louro-escuro-acinzentado/p
4005808569878;Loção 2 em 1 Leite de Limpeza + Tônico Nivea 200ml;34.15;https://www.drogal.com.br/locao-2-em-1-leite-de-limpeza-tonico-nivea-200ml/p
7791293022567;Desodorante Antitranspirante Aerosol Rexona Men V8 150ml;14.89;https://www.drogal.com.br/desodorante-antitranspirante-aerosol-rexona-men-v8-150ml/p
7908079507235;Lenços Umedecidos Flock Baby Leve Mais Por Menos 200 Unidades;30.99;https://www.drogal.com.br/lencos-umedecidos-flock-baby-leve-mais-por-menos/p
7898636190027;Água Micelar Cicatricure 200ml;23.55;https://www.drogal.com.br/agua-micelar-cicatricure-200ml/p
7891150065314;Condicionador Glicerina Baby Dove Hidratação Glicerinada 200ml;14.89;https://www.drogal.com.br/condicionador-glicerina-baby-dove-hidratacao-glicerinada-200ml/p
7908079509710;Toalhas Umedecidas Infantil Kind Baby 100 Unidades;12.19;https://www.drogal.com.br/toalhas-umedecidas-infantil-kind-baby-100-unidades/p
7898934337117;Sérum Facial Melora Duo Retix Woman 30g;118.39;https://www.drogal.com.br/serumduoretixwomancom30g/p
7898587774376;Condicionador Elseve Óleo Extraordinário Nutrição 400ml;39.55;https://www.drogal.com.br/condicionador-elseve-oleo-extraordinario-400ml/p
7891182031363;Esmalte Cremoso Risqué Energia 8ml;7.09;https://www.drogal.com.br/esmalte-cremoso-risque-energia-8ml/p
7891150081222;Desodorante Antitranspirante Aerossol Dove Men+Care Invisible Dry 250ml;21.89;https://www.drogal.com.br/desodorante-antitranspirante-aerossol-dove-mencare-invisible-dry-250ml/p
7897947604582;Loção Pós-Sol Calamed Com Aloe Vera 100ml;16.39;https://www.drogal.com.br/locao-pos-sol-calamed-com-aloe-vera-100ml/p
7891182810142;Esmalte Cremoso Risqué Rebu 8ml;7.09;https://www.drogal.com.br/esmalte-cremoso-risque-rebu-8ml/p
7891024183182;Fita Dental Colgate Total Encerada 25 metros;26.65;https://www.drogal.com.br/fita-dental-colgate-total-encerada-25-metros/p
7896007540259;Protetor Diário Íntimus Cuidado Diário 15 Unidades;5.55;https://www.drogal.com.br/protetor-diario-intimus-cuidado-diario-15-unidades/p
7896321026637;Suplemento Alimentar Gummy Hair Original Cabelo, Pele e Unhas Sabor Morango 60 Unidades;99.9;https://www.drogal.com.br/gummy-hair-vitamin-morango-do-amor-60-gomas/p
7896699024082;Escova Massageadora Lolly Clean Azul 1 Unidade;17.65;https://www.drogal.com.br/escova-massageadora-infantil-clean-azul-1-unidade/p
7896033211680;Mamadeira Ortodôntica Lillo Magia Rosa 240ml;36.79;https://www.drogal.com.br/mamadeira-ortodontica-lillo-magia-rosa-240ml/p
7896422511728;Albendazol 400mg Medley 1 Comprimido Mastigável;5.69;https://www.drogal.com.br/albendazol-400mg-medley-1-comprimido-mastigavel/p
7896512904126;Polvilho Antisséptico em Pó Granado Sport 100g;15.49;https://www.drogal.com.br/polvilho-anti-gran-po-sport100/p
7898919411931;Óleo Deo Corporal Paixão Tentadora Ameixa Rubi 100ml;17.85;https://www.drogal.com.br/oleo-deo-corporal-paixao-tentadora-ameixa-rubi-100ml/p
7896033211345;Mamadeira Lillo Cores Divertidas com Bico Anatômico Rosa 240ml;30.29;https://www.drogal.com.br/mamadeira-lillo-cores-divertidas-com-bico-anatomico-rosa-240ml/p
7898040325466;Exímia Fortalize Kera D 30 comprimidos;159.79;https://www.drogal.com.br/eximia-fortalize-kera-d-30-comprimidos/p
7896012801895;Fralda Descartável Bigfral Derma Plus Noturna G 7 Unidades;39.99;https://www.drogal.com.br/fralda-descartavel-bigfral-derma-plus-noturna-g-7-unidades/p
7894650130117;Repelente Off Family Aerossol 170ml;35.99;https://www.drogal.com.br/repelente-off-family-aerossol-170ml/p
7500435204040;Carga para Aparelho de Depilar Gillette Venus Área Íntima 2 Unidades;51.65;https://www.drogal.com.br/carga-para-aparelho-de-depilar-gillette-venus-area-intima-2-unidades/p
8430340058133;Spray Bucal XeroLacer 30ml;83.65;https://www.drogal.com.br/spray-bucal-xerolacer-30ml/p
7500435140928;Desodorante Antitranspirante Gillette Hydra Gel Aloe 45g;18.79;https://www.drogal.com.br/desodorante-antitranspirante-gillette-hydra-gel-aloe-45g/p
7898567750277;Folhas prontas para depilação facial Depi-roll Argan Oil 16 Unidades;14.25;https://www.drogal.com.br/folhas-prontas-para-depilacao-facial-depi-roll-argan-oil-16-unidades/p
3014260278922;Escova Dental Infantil Oral-B Stages 6+ Anos Frozen 1 Unidade;24.69;https://www.drogal.com.br/escova-dental-oral-b-stages-6-anos-frozen-1-unidade/p
7899026494749;Gel de Limpeza La Roche-Posay Effaclar Alta Tolerância 150g;74.69;https://www.drogal.com.br/gel-de-limpeza-la-roche-posay-effaclar-alta-tolerancia-150g/p
4005900807861;Sabonete em Barra Nivea Pure Milk Beauty Elixir Fresh 90g;4.75;https://www.drogal.com.br/sabonete-em-barra-nivea-pure-milk-beauty-elixir-fresh-90g/p
7896261009554;Diovan 320mg 28 Comprimidos Revestidos;147.36;https://www.drogal.com.br/diovan-320mg-caixa-com-28-comprimidos-revestidos/p
7896512941923;Sabonete Líquido de Glicerina Granado Bebê Camomila 250ml;24.99;https://www.drogal.com.br/sabonete-liquido-de-glicerina-granado-bebe-camomila-250ml/p
7896512943750;Refil Sabonete Líquido Phebo Odor de Rosas 320ml;22.59;https://www.drogal.com.br/refil-sabonete-liquido-phebo-odor-de-rosas-320ml/p
7896007549689;Fralda Huggies Roupinha Pants Proteção Acolchoada G 30 Unidades;46.99;https://www.drogal.com.br/fralda-huggies-roupinha-supreme-care-disney-baby-g-30-unidades/p
4005808309436;Loção Deo-Hidratante Nivea Milk Pele Seca e Extrasseca 200ml;19.49;https://www.drogal.com.br/locao-deo-hidratante-nivea-milk-hidratacao-profunda-5-em-1-pele-seca-e-extrasseca-200ml/p
7896004711195;Nistatina 100.000 U.I/g + Óxido De Zinco200mg/g EMS Pomada 60g;11.99;https://www.drogal.com.br/nistatina-100000-ui-g--oxido-de-zinco200mg-g-ems-pomada-60g/p
7896000622822;Chupeta Kuka Decorada N°2 Rosa 1 Unidade;19.39;https://www.drogal.com.br/chupeta-kuka-decorada-n2-rosa-1-unidade/p
7896699030670;Prendedor de Chupeta Lolly Kinddy Rosa 1 Unidade;18.95;https://www.drogal.com.br/prendedor-de-chupeta-lolly-kinddy-rosa-1-unidade/p
7897930750043;Sabonete Soapex Galderma 80g;29.15;https://www.drogal.com.br/sabonete-soapex-galderma-80g/p
7891142200235;Creme Hidratante Facial Epidrat Calm 40ml;93.25;https://www.drogal.com.br/creme-hidratante-facial-epidrat-calm-40ml/p
7898949409519;Sabonete em Barra Asepxia Neutro Ação Calmante 80g;12.65;https://www.drogal.com.br/sabonete-em-barra-asepxia-neutro-acao-calmante-80g/p
7891010501105;"Fio Dental Johnson &amp; Johnson Reach Essencial Sabor Menta 100m";18.15;https://www.drogal.com.br/fio-dental-reach-johnson-johnson-essencial-100m/p
78922693;Óleo Deo Corporal Paixão Tentadora Ameixa Rubi 200ml;29.05;https://www.drogal.com.br/oleo-deo-corporal-paixao-tentadora-ameixa-rubi-200ml/p
7891150083523;Sabonete Líquido Para as Mãos Lux Botanicals Essências do Brasil Dama-da-Noite 300ml;15.8;https://www.drogal.com.br/sabonete-liquido-lux-essencias-do-brasil-dama-da-noite-300ml/p
7896000614025;Mamadeira Kuka Aquarela Big Orto Com Alça Nº2 Rosa 330ml;49.65;https://www.drogal.com.br/mamadeira-kuka-aquarela-big-orto-com-alca-no2-rosa-330ml/p
7891150065291;Sabonete Líquido Baby Dove Hidratação Glicerinada 200ml;14.89;https://www.drogal.com.br/sabonete-liquido-baby-dove-hidratacao-glicerinada-200ml/p
7891000320280;Snack Mucilon Meu Primeiro Lanchinho Sabor Tomate 35g;6.35;https://www.drogal.com.br/snack-mucilon-meu-primeiro-lanchinho-sabor-tomate-35g/p
7891106915182;Lenços Umedecidos Para Bebês Bepantol Baby 96 Unidades;27.29;https://www.drogal.com.br/kit-lencos-umedecidos-para-bebes-bepantol-baby-96-unidades/p
7891025119876;Fórmula Infantil Pregomin Pepti 400g;220.45;https://www.drogal.com.br/formula-infantil-pregomin-pepti-400g/p
7891000255544;Fórmula Infantil Nestonutri 1 a 3 Anos 800g;58.99;https://www.drogal.com.br/formula-infantil-nestonutri-1-a-3-anos-800g/p
7899026413764;Esmalte Colorama Cremoso Chic Pele;7.95;https://www.drogal.com.br/esm-col-crem-chic-pele/p
7891150019416;Shampoo Anticaspa Clear Men Sports Cristiano Ronaldo Limpeza Profunda 400ml;34.89;https://www.drogal.com.br/shampoo-anticaspa-clear-men-sports-cristiano-ronaldo-limpeza-profunda-400ml/p
070330709485;Barbeador Bic Comfort 2 Pele Sensível 2 Unidades;6.39;https://www.drogal.com.br/barbeador-bic-comfort-2-pele-sensivel-2-unidades/p
7896714224688;Nistatina 100.000UI/g + Óxido de Zinco 200mg/g Neo Química Pomada 60g;13.49;https://www.drogal.com.br/nistatina-100000uig-oxido-de-zinco-200mgg-neo-quimica-pomada-60g/p
3337871325671;Desodorante Roll-on Vichy Ideal Finish 48h 50ml;188.59;https://www.drogal.com.br/desodorante-roll-on-vichy-ideal-finish-48h-50ml/p
7702018382323;Aparelho de Barbear Recarregável Gillette Proshield 1 Unidade;68.29;https://www.drogal.com.br/aparelho-de-barbear-recarregavel-gillette-proshield-1-unidade/p
7896033251785;Chupeta Fiona 100% Silicone 6+ meses Rosa 1 Unidade;23.25;https://www.drogal.com.br/chupeta-fiona-100-silicone-6-meses-rosa-1-unidade/p
7896512900166;Sabonete em Barra Granado Antisséptico 90g;9.39;https://www.drogal.com.br/sab-antisseptico-gran-90g/p
7891150028418;Loção Hidratação Vasenol Total Mãos e Unhas 200ml;19.89;https://www.drogal.com.br/locaohidratacaovasenoltotalmaoseunhas200ml/p
9001616802898;Chupeta Mam Air 16+ Meses Cor Rosa 1 Unidade;48.35;https://www.drogal.com.br/chupeta-mam-air-18-meses-cor-rosa-1-unidade/p
4005900701367;Sabonete em Barra Nivea Creme Care 6 Unidades 90g;23.75;https://www.drogal.com.br/sabonete-em-barra-nivea-care-6-unidades-90g/p
7509546653402;Creme Dental Para Sensibilidade Colgate Sensitive Pro Alívio Imediato Original 140g;18.89;https://www.drogal.com.br/creme-dental-para-sensibilidade-colgate-sensitive-pro-alivio-imediato-original-140g/p
7896007542482;Protetor Diário Intimus Cuidado Diário 40 Unidades;12.79;https://www.drogal.com.br/protetor-diario-intimus-cuidado-diario-40-unidades/p
7702031988250;Antisséptico Bucal Listerine Whitening Extreme Refrescância Suave Sabor Menta 236ml;24.15;https://www.drogal.com.br/antisseptico-bucal-listerine-whitening-extreme-refrescancia-suave-sabor-menta-236ml/p
7899026401792;Esmalte Colorama Base Setim 8ml;7.95;https://www.drogal.com.br/esm-col-cuidados-base-setim/p
7891010972226;Gel De Limpeza Facial Neutrogena Deep Clean Intensive Grapefruit 150g;36.85;https://www.drogal.com.br/gel-de-limpeza-facial-neutrogena-deep-clean-intensive-grapefruit-150g/p
7898549756617;Sabonete Barra Acnase Ação Esfoliante 80g;17.9;https://www.drogal.com.br/sabonete-barra-acnase-acao-esfoliante-80g/p
7891182016346;Tinta de Cabelo Koleston Chocolate 67;27.99;https://www.drogal.com.br/tinta-de-cabelo-koleston-chocolate-67/p
7896512941930;Sabonete Líquido de Glicerina Refil Granado Bebê Camomila 250ml;23.59;https://www.drogal.com.br/sabonete-liquido-de-glicerina-refil-granado-bebe-camomila-250ml/p
9001616691041;Bico de Mamadeira Mam Antivazamento Fluxo Rapido 4+ Meses 2 Unidades;62.45;https://www.drogal.com.br/bico-de-mamadeira-mam-antivazamento-2-unidades/p
7899026408173;Esmalte Cremoso Colorama Prenda Natural 8ml;7.95;https://www.drogal.com.br/esmalte-cremoso-colorama-prenda-natural-8ml/p
7506295338901;Protetor Diário Always Com Perfume 40 Unidades;19.89;https://www.drogal.com.br/protetores-diarios-always-com-perfume-40-unidades/p
7898623950764;Creme para Pentear Salon Line Definição Intensa 1kg;29.89;https://www.drogal.com.br/creme-para-pentear-salon-line-definicao-intensa-1kg/p
4005808662388;Desodorante Antitranspirante Aerosol Nivea Sem Perfume 150ml;16.99;https://www.drogal.com.br/desodorante-antitranspirante-aerosol-nivea-sem-perfume-150ml/p
7891010579265;"Loção Hidratante Johnson&apos;s Baby Recém-Nascido 200ml";56.79;https://www.drogal.com.br/locao-hidratante-johnsons-baby-recem-nascido-200-ml/p
7891182036795;Esmalte Risqué Doce Orgulho;7.09;https://www.drogal.com.br/esm-risque-cr-doce-orgulho/p
7896026172202;Protetor Solar Facial Sunmax Intense FPS60 60g;70.09;https://www.drogal.com.br/protetor-solar-sunmax-intense-fps60-60g/p
7891033930630;Hidratante Desodorante Corporal Eudora La Piel Tâmaras Egípcias 400ml;66.75;https://www.drogal.com.br/hidratante-desodorante-corporal-eudora-la-piel-tamaras-egipcias-400ml/p
7891106907286;Bepantol Derma Creme Hidratante Multirrestaurador Pele Extrasseca 20g;34.89;https://www.drogal.com.br/bepantol-derma-creme-hidratante-multirrestaurador-pele-extrasseca-20g/p
7896007552771;Fralda Huggies Máxima Proteção M 72 Unidades;79.89;https://www.drogal.com.br/fraldas-huggies-supreme-care-m-embalagem-economica-72-unidades/p
7891024027028;Enxaguante Bucal Colgate Plax Ice Infinity 250ml;12.59;https://www.drogal.com.br/enxaguante-bucal-colgate-plax-ice-infinity-250ml/p
7891024174135;Shampoo Palmolive Naturals Kids Todo Tipo de Cabelo 350ml;18.19;https://www.drogal.com.br/shampoo-palmolive-naturals-kids-todo-tipo-de-cabelo-350ml/p
7891150025981;Sabonete Líquido Baby Dove Hidratação Enriquecida 200ml;14.89;https://www.drogal.com.br/sabonete-liquido-baby-dove-hidratacao-enriquecida-200ml/p
7891040001187;Esponja Para Banho 3M Ponjita 1 Unidade;5.19;https://www.drogal.com.br/esponja-para-banho-ponjita-1-unidade/p
7896014140435;"Coloração Imédia Excellence L&apos;Oreal Creme 1 Preto";35.59;https://www.drogal.com.br/coloracao-imedia-excellence-loreal-creme-1-preto/p
7506339337525;Aparelho de Barbear Descartável Gillette Prestobarba3 Sensitive 2 Unidades;20.99;https://www.drogal.com.br/aparelho-de-barbear-descartavel-gillette-prestobarba3-sensitive-2-unidades/p
7500435180276;Aparelho de Barbear Descartável Gillette Prestobarba UltraGrip2 - 2 Unidades;12.89;https://www.drogal.com.br/aparelho-de-barbear-descartavel-gillette-prestobarba-ultragrip2---2-unidades/p
7891150079229;Refil Sabonete Liquido de Glicerina Baby Dove Hora de Dormir 180ml;14.49;https://www.drogal.com.br/refil-sabonete-liquido-de-glicerina-baby-dove-hora-de-dormir-180ml/p
4005900980397;Protetor Solar Facial Nivea Sun Toque Seco Antissinais FPS70 40ml;55.69;https://www.drogal.com.br/protetor-solar-facial-nivea-sun-toque-seco-antissinais-fps70-40ml/p
7891653011115;Shampoo Color Grecin 5 castanho claro 1 Unidade;34.85;https://www.drogal.com.br/shampoo-color-grecin-5-castanho-claro-1-unidade/p
78907850;Loção Corporal Deo Hidratante Paixão Inspiradora Rosas Brancas com Óleo de Amêndoas 200ml;13.19;https://www.drogal.com.br/locao-corporal-deo-hidratante-paixao-inspiradora-rosas-brancas-com-oleo-de-amendoas-200ml/p
7898942324406;Suplemento Alimentar Fascia Sabor Laranja 30 Sachês 11g Cada;131.19;https://www.drogal.com.br/suplemento-alimentar-fascia-sabor-laranja-30-saches-11g/p
7509546668543;Sabonete Líquido Protex Pro Hidratação 230ml;13.59;https://www.drogal.com.br/sabonete-liquido-protex-pro-hidratacao-230ml/p
7500435106719;Fraldas Pampers Confort Sec Giga XG 62 Unidades;115.09;https://www.drogal.com.br/fraldas-pampers-confort-sec-giga-xg-62-unidades/p
7898949409731;Shampoo Tio Nacho Fortalecedor 415ml;43.09;https://www.drogal.com.br/shampoo-tio-nacho-fortalecedor-415ml/p
7509552917420;"Spray Magic Retouch L&apos;Oreal Paris Louro Escuro 75ml";56.99;https://www.drogal.com.br/spray-magic-retouch-loreal-paris-louro-escuro-75ml/p
7891010030452;"Condicionador Johnson&apos;s Baby Regular 200ml";26.59;https://www.drogal.com.br/condicionador-johnsons-baby-regular-200ml/p
7500435118507;Creme para Pentear Pantene Cachos Hidra-Vitaminados 240ml;13.49;https://www.drogal.com.br/creme-de-pentear-pantene-cachos-hidra-vitaminados-240g/p
7897930761629;Sabonete Líquido Dermotivin Original 300ml;89.29;https://www.drogal.com.br/sabonete-liquido-dermotivin-original-300ml/p
7898040328566;Suplemento Alimentar Imecap Face Ácido Hialurônico e Colágeno Verisol Sabor Frutas Cítricas 30 Sachês;75.89;https://www.drogal.com.br/imecap-face-colageno-30-saches-35g-cada/p
7898430191206;Gel Hidratante Intravaginal Vagidrat 30g + 10 Aplicadores;152.0;https://www.drogal.com.br/gel-hidratante-intravaginal-vagidrat-30g-10-aplicadores/p
7896512921789;Sabonete em barra Phebo Limão Siciliano 100g;6.65;https://www.drogal.com.br/sabonete-em-barra-phebo-limao-siciliano-100g/p
7899026401754;Base Colorama Cuidados  Fortalecedor de Unhas 8ml;7.95;https://www.drogal.com.br/esm-col-cuidados-fort-unhas/p
7506309889368;Ampola Capilar Pantene Reconstrução Revitalizadora 15ml;8.95;https://www.drogal.com.br/ampola-pantene-reconstrucao-revitalizadora-15ml/p
7896033211659;Mamadeira Ortodôntica Lillo Magia Unicórnio Rosa 120ml;34.65;https://www.drogal.com.br/mamadeira-ortodontica-lillo-magia-unicornio-rosa-207ml/p
4005900707536;Desodorante Antitranspirante Aerosol Nivea Men Deep Carvão Ativado MaxxTech Original 150ml;16.99;https://www.drogal.com.br/desodorante-antitranspirante-aerosol-nivea-men-deep-carvao-ativado-150ml/p
7908079505279;Talco Desodorante Para os Pés Rio Sport Tradicional 100g;10.29;https://www.drogal.com.br/talco-desodorante-pes-rio-sport-tradicional-100g/p
4005900705143;"Desodorante Antitranspirante Aerosol Nivea Protect &amp; Care 200ml";18.45;https://www.drogal.com.br/desodorante-antitranspirante-aerosol-nivea-protect-care-200ml/p
7896075709022;Cortador de Unhas para os Pés com Lima Unhex For Men;13.49;https://www.drogal.com.br/cortador-de-unhas-para-os-pes-com-lima-unhex-for-men/p
7908079503633;Toalhas Umedecidas Infantil Kind Baby 50 Unidades;7.05;https://www.drogal.com.br/toalhas-umedecidas-infantil-kind-baby-50-unidades/p
7896044998723;Desodorante Antiperspirante Aerosol Giovanna Baby Classic 150ml;20.85;https://www.drogal.com.br/desodorante-antiperspirante-aerosol-giovanna-baby-classic-150ml/p
7898903925161;Loção Depilatória Depi Roll Resistance Pepino e Melão 120ml;28.95;https://www.drogal.com.br/locao-depilatoria-depi-roll-resistance-pepino-e-melao-120ml/p
7896000672575;Kit Escova + Pente Infantil Kuka Soft Cor Azul;27.25;https://www.drogal.com.br/kit-escova-pente-infantil-kuka-soft-cor-azul/p
7896014125340;Coloração Nutrisse Creme Garnier 60 Aveia;22.49;https://www.drogal.com.br/coloracao-nutrisse-creme-garnier-60-aveia/p
7891024035313;Sabonete em Barra Protex Men 3 x 1 Active Sports 85g;3.65;https://www.drogal.com.br/sabonete-em-barra-protex-men-active-sports-85g/p
7702010130755;Escova Dental Colgate Minions 2-5 Anos 2 Unidades;26.29;https://www.drogal.com.br/escova-dental-colgate-minions-2-5-anos-2-unidades/p
7500435121002;Lâminas para Aparelho Depilatório Gillette Vênus Skin Comfort Spa  2 Unidades;44.39;https://www.drogal.com.br/laminas-para-aparelho-depilatorio-gillette-venus-skin-comfort-spa-2-unidades/p
7500435125826;Protetor Diário Always Sem Perfume 40 Unidades;19.89;https://www.drogal.com.br/protetor-diario-always-sem-perfume-40-unidades/p
7896512914415;Talco Cremoso Antisséptico Granado Pink 100g;33.59;https://www.drogal.com.br/talco-cremoso-antisseptico-granado-pink-100g/p
7500435135078;Desodorante Antitranspirante Aerossol Masculino Old Spice Cítrico 150ml;16.99;https://www.drogal.com.br/desodorante-antitranspirante-aerossol-masculino-old-spice-citrico-150ml/p
4005900807854;Sabonete em Barra Nivea Pure Milk Beauty Elixir Sensitive 90g;4.75;https://www.drogal.com.br/sabonete-em-barra-nivea-pure-milk-beauty-elixir-sensitive-90g/p
7896000620521;Chupeta Ortodôntica Kuka Lovely Nº2 Cor Rosa 1 Unidade;19.85;https://www.drogal.com.br/chupeta-ortodontica-kuka-lovely-no2-cor-rosa-1-unidade/p
7896512959904;Sabonete em Barra Granado Glicerina Extrato de Hortelã 90g;7.69;https://www.drogal.com.br/sabonete-em-barra-granado-glicerina-extrato-de-hortela-90g/p
7612412546002;Escova Dental Curaprox Ultra Soft 5460;36.25;https://www.drogal.com.br/escova-dental-curaprox-ultra-soft-5460/p
7896044900092;Desodorante Corporal Body Splash Giovanna Baby Silver 260ml;32.35;https://www.drogal.com.br/desodorante-corporal-body-splash-giovanna-baby-silver-260ml/p
7891024033425;Enxaguante Bucal Colgate PerioGard Sem Álcool Sabor Extra Mint 250ml;32.75;https://www.drogal.com.br/enxaguante-bucal-colgate-periogard-sem-alcool-sabor-extra-mint-250ml/p
7896094208728;Loção Hidratante Umiditá Infantil 120ml;39.89;https://www.drogal.com.br/locao-hidratante-infantil-umidita-120ml/p
7891182016605;Tinta de Cabelo Koleston Loiro Escuro Acobreado 674;27.99;https://www.drogal.com.br/tinta-de-cabelo-koleston-chocolate-acobreado-674/p
7702018382330;Carga para Aparelho de Barbear Gillette Proshield 2 Unidades;65.75;https://www.drogal.com.br/carga-para-aparelho-de-barbear-gillette-proshield-2-unidades/p
7612412396003;Escova Dental Curaprox 3960 Super Soft;36.25;https://www.drogal.com.br/escova-dental-curaprox-3960-super-soft/p
7898623951082;Máscara Hidratante Salon Line S.O.S Bomba Original Crescimento 500g;24.79;https://www.drogal.com.br/mascara-hidratante-salon-line-sos-bomba-original-crescimento-500g/p
