EAN;Produto;Preço (R$);Link
7896004775043;Aciclovir 400mg com 30 comprimidos EMS Genérico;60.99;https://www.drogaraia.com.br/aciclovir-400mg-ems-genericos-com-30-comprimidos.html
7896342452866;JOELHEIRA ELáSTICA MERCUR TAMANHO M - UNIDADE;45.58;https://www.drogaraia.com.br/joelheira-elastica-mercur-tamanho-m-unidade-717815.html
7897517902469;ESCOVA DE CABELO RICCA STYLE BLACK VENTILADA;33.67;https://www.drogaraia.com.br/escova-de-cabelo-ricca-style-black-ventilada-834671.html
894310;Kit Creatina Black Skull Turbo 300g 6 unidades;341.9;https://www.drogaraia.com.br/kit-6-creatinas-turbo-300g-sem-sabor-black-skull-894310.html
7908885306770;SABONETE NIVEA 85G FLOR CEREJEIRA - KIT C/6UN;36.9;https://www.drogaraia.com.br/sabonete-nivea-85g-flor-cerejeira-kit-c-6un-1018712.html
3494802120030;Symbol For A Lady Marina De Bourbon Eau De Parfum 100ml - Perfume Feminino;465.49;https://www.drogaraia.com.br/marina-de-bourbon-symbol-for-a-lady-edp-100ml-694012.html
7908825787324;COLORAçAO MAXTON 8.26 VERMELHO MARSALA-KIT C/3UN;49.9;https://www.drogaraia.com.br/coloracao-maxton-8-26-vermelho-marsala-kit-c-3un-1005800.html
3607346571071;DAVID BECKHAM CLASSIC EAU DE TOILETTE - PERFUME MASCULINO 90ML;163.0;https://www.drogaraia.com.br/david-beckham-classic-eau-de-toilette-perfume-masculino-90ml-751169.html
7891033794997;Quem Disse, Berenice? Base Líquida Supermate 30Ml Cor 14N;67.9;https://www.drogaraia.com.br/quem-disse-berenice-base-liquida-supermate-30ml-cor-14n-811722.html
7898126400872;Shampoo Bio Extratus Tutano 1L;83.9;https://www.drogaraia.com.br/shampoo-bio-extratus-tutano-1l-776934.html
7797325880884;CREME PARA ACNE ESPINHAS BOLINHAS PELO ENCRAVADO NO BUMBUM;30.48;https://www.drogaraia.com.br/creme-para-acne-espinhas-bolinhas-pelo-encravado-no-bumbum-718947.html
990301;Silver Scent Midnight Jacques Bogart Eau de Toilette 100ml - Perfume Masculino;353.68;https://www.drogaraia.com.br/perfume-jacques-bogart-silver-scent-midnight-masc-100-ml-990301.html
3349668599127;PERFUME INVICTUS PLATINUM EDP PACO RABANNE MASCULINO 200ML;759.9;https://www.drogaraia.com.br/perfume-invictus-platinum-edp-paco-rabanne-masculino-200ml-1019666.html
7897517903411;Grampo de Cabelo Ricca Loiro Pequeno - 50 unidades;6.02;https://www.drogaraia.com.br/ricca-grampo-de-metal-para-cabelo-loiro-n-5-pequeno-50-unidades.html
935647;KIT ESPONJA DE MAQUIAGEM SPECIAL DIAMOND BLEND;167.11;https://www.drogaraia.com.br/kit-esponja-de-maquiagem-special-diamond-blend-935647.html
7896676434323;Phosfoenema Solução 130ml;20.32;https://www.drogaraia.com.br/phosfoenema-enema-solucao-130ml.html
7899706181754;PROTETOR SOLAR FACIAL L´ORéAL PARIS FPS60 UV DEFENDER MéDIA 40G;79.79;https://www.drogaraia.com.br/protetor-solar-facial-l-039oreal-paris-fps60-uv-defender-media-40g-947130.html
;;;https://www.drogaraia.com.br/nexxus-kit-shampoo-condicionador-nutritive-250ml-gratis-necessaire.html
7908236800629;Efexor XR Cloridrato de Venlafaxina 75mg 30 cápsulas;297.45;https://www.drogaraia.com.br/efexor-xr-75-mg-30-capsulas-c-1.html
898673;TREE HUT STRAWBERRY SHEA SUGAR SCRUB - ESFOLIANTE 510G;196.0;https://www.drogaraia.com.br/tree-hut-strawberry-shea-sugar-scrub-esfoliante-510g-898673.html
980932;PERFUME CHANEL ALLURE FEMININO 100 ML;1866.48;https://www.drogaraia.com.br/perfume-chanel-allure-feminino-100-ml-980932.html
7898952577694;Shampoo Forever Liss Cresce Cabelo Anticaspa 500ml;44.9;https://www.drogaraia.com.br/forever-liss-cresce-cabelo-shampoo-500ml-886291.html
7898335077278;Trava para Armários Joy Ajustável com 1 Unidade;33.9;https://www.drogaraia.com.br/joy-protetor-plastico-para-armarios-ajustavel-1-unidade.html
7890001730128;B-TRIX VITAMINA B12 KIDS EM GOTAS 30ML FLORA NATIVA DO BRASIL;35.17;https://www.drogaraia.com.br/b-trix-vitamina-b12-kids-em-gotas-30ml-flora-nativa-do-brasil-782263.html
7891150024793;Sabonete em Barra Rexona Antibacterial Água de Rosas 84g;2.39;https://www.drogaraia.com.br/rexona-sabonete-em-barra-antibacteriano-agua-de-rosas-84g.html
7898641070222;KIT 3X MULTIVITAMINICO DUX 90 CAPS;147.99;https://www.drogaraia.com.br/kit-3x-multivitaminico-dux-90-caps-738591.html
7898965429263;Gel de Limpeza Creamy Skincare 180ml;69.99;https://www.drogaraia.com.br/creamy-skincare-gel-de-limpeza-180ml.html
7908238808968;BERçO HELLO INFANTI CINZA RISCA;679.0;https://www.drogaraia.com.br/berco-hello-infanti-cinza-risca-998337.html
7895446940408;Kit Flormel Pro Completo - Doces Zero com Proteínas ;722.43;https://www.drogaraia.com.br/kit-flormel-pro-completo-doces-zero-com-proteinas-u-unica-1000476.html
7898965429218;Skelt skin & body care shower cream sabonete corporal hidratante de banho 200g;82.9;https://www.drogaraia.com.br/skelt-skin-body-care-shower-cream-sabonete-corporal-hidratante-de-banho-200g-795413.html
6015045328389;KIT 3 FINISIM CROMO E FIBRAS COM 60 CáPSULAS MAXINUTRI;177.0;https://www.drogaraia.com.br/kit-3-finisim-cromo-e-fibras-com-60-capsulas-maxinutri-1009891.html
7897975698294;PROTETOR SOLAR FLUID MINERAL FPS 50;179.0;https://www.drogaraia.com.br/protetor-solar-fluid-mineral-fps-50-956017.html
7897104922986;Pré-Treino Body Action Nuclear Rush Limão 100g;54.9;https://www.drogaraia.com.br/nuclear-rush-pre-treino-100g-sabor-limao-882897.html
7896512911858;Sabonete Infantil Granado Bebe Lavanda 90G;9.57;https://www.drogaraia.com.br/sabonete-infantil-granado-bebe-lavanda-90g-632250.html
7896311773466;Barra Proteica Nutrify Collagen Bar Banofee 50g;14.59;https://www.drogaraia.com.br/nutrify-collagen-bar-banoffee-50g.html
2369300000003;JOELHEIRA RECOVERY RV04 HIDROLIGHT M;142.0;https://www.drogaraia.com.br/joelheira-recovery-rv04-hidrolight-m-932895.html
819125;L TRIPTOFANO SLEEP MAX 450MG 4 X 60 CAPSULAS - FLORA NATIVA;113.9;https://www.drogaraia.com.br/l-triptofano-sleep-max-450mg-4-x-60-capsulas-flora-nativa-819125.html
7898635431961;REFIL WHEYDOP ISO CHOCOLATE BELGA 900G;424.91;https://www.drogaraia.com.br/refil-wheydop-iso-chocolate-belga-900g-948455.html
3494800260042;Princess Style Princess Marina de Borboun Eau de Parfum 30ml - Perfume Feminino;300.0;https://www.drogaraia.com.br/marina-de-bourbon-princess-style-edp-30ml-704038.html
7805090576144;Quem Disse, Berenice? Kit Lápis Contorno Labial: Marronis 1,1G + Nudetis 1,1G;75.8;https://www.drogaraia.com.br/quem-disse-berenice-kit-lapis-contorno-labial-marronis-1-1g-nudetis-1-1g-772461.html
6018610375535;NéCTAR CONCENTRADO HASKELL MURUMURú- 35ML;32.9;https://www.drogaraia.com.br/nectar-concentrado-haskell-murumuru-35ml-965496.html
3614229823783;Hugo Hugo Boss Eau de Toilette 40ml - Perfume Masculino;245.95;https://www.drogaraia.com.br/perfume-hugo-man-edt-40-ml-039-865537.html
7898907000109;NATUPELE MELANESSE REGENERATE 30G;202.94;https://www.drogaraia.com.br/natupele-melanesse-regenerate-30g-686351.html
7899902059871;KIT 2X CúRCUMA + COLáGENO TIPO II EM GOTAS 30ML - FLORA NATIVA SABOR:LARANJA;75.8;https://www.drogaraia.com.br/kit-2x-curcuma-colageno-tipo-ii-em-gotas-30ml-flora-nativa-sabor-laranja-767638.html
731509993110;PINCEL ACRíLICO PROFISSIONAL KISS NEW YORK #6 AB300B;17.9;https://www.drogaraia.com.br/pincel-acrilico-profissional-kiss-new-york-6-ab300b-965335.html
989573;SHAMPOO ANTICASPA CLEAR 400ML LV400 PG 330ML LIMPEZ;37.29;https://www.drogaraia.com.br/shampoo-anticaspa-clear-400ml-lv400-pg-330ml-limpez-989573.html
