EAN;Produto;Preço (R$);Link
7896094208407;Maxidrate 6,0mg/g Gel Uso Nasal (30g);49.7;https://www.drogaven.com.br/maxidrate-60mgg-frasco-com-30g-de-gel-de-uso-nasal/p
7896342416738;CINTA PARA GESTANTE MERCUR M;148.91;https://www.drogaven.com.br/cinta-para-gestante-mercur-m/p
7899706175951;Kit Elseve Longo dos Sonhos Shampoo (375mL) + Condicionador (170mL);34.2;https://www.drogaven.com.br/kit-elseve-longo-dos-sonhos-shampoo-com-375ml-condicionador-com-170ml/p
7895858017439;Magnésia Bisurada 40 pastilhas, sabor menta;42.32;https://www.drogaven.com.br/magnesia-bisurada-40-pastilhas-sabor-menta/p
7896658011870;Flogoral 1,5mg/mL, frasco com 250mL de colutório sabor laranja + 1 copo medidor;38.74;https://www.drogaven.com.br/flogoral-15mgml-frasco-com-250ml-de-colutorio-sabor-laranja-1-copo-medidor/p
7896637031509;Inilok 40mg 30 Comprimidos Revestidos de Liberação Retardada;44.98;https://www.drogaven.com.br/inilok-40mg-30-comprimidos-revestidos-de-liberacao-retardada/p
7898938988568;ALMOFADA PERFETTO NECK PILLOW PEQUENO PRETO COD.205023...;87.37;https://www.drogaven.com.br/almofada-perfetto-neck-pillow-pequeno-preto-cod205023/p
7898040323707;Inthos 250mg, frasco com 60 cápsulas;187.34;https://www.drogaven.com.br/inthos-60cps/p
7909690506881;Havaianas Minions Amarelo/Preto/Amarelo Tam 33/34;48.9;https://www.drogaven.com.br/havaianas-minions-amarelopretoamarelo-356-1220806/p
7898157305696;Kit Nebulizador Adulto Medicate sortido com 3 itens;30.71;https://www.drogaven.com.br/kit-nebulizador-adulto-medicate-sortido-com-3-itens/p
7891158000119;Ensure Abbott morango, lata 400g;103.63;https://www.drogaven.com.br/ensure-abbott-morango-lata-400g/p
7896227501030;LENCO REMOVEDOR ESMALTE 10UN COTTONBABY DEUSA...;9.3;https://www.drogaven.com.br/lenco-removedor-esmalte-10un-cottonbaby-deusa/p
7896004728490;Citrato de Sildenafila EMS 100mg, 4 comprimidos revestidos;141.73;https://www.drogaven.com.br/citrato-de-sildenafila-ems-100mg-4-comprimidos-revestidos/p
7898943044938;Mega DHA Vitafor frasco com 120 cápsulas;216.43;https://www.drogaven.com.br/mega-dha-vitafor-frasco-com-120-capsulas/p
3014260833176;Escova Dental Oral-B 1-2-3 média, sortida com 1 unidade;5.78;https://www.drogaven.com.br/escova-dental-oral-b-1-2-3-media-sortida-com-1-unidade/p
200000018627;BOTA IMOBILIZADORA GLC INFANTIL TAM.P;95.94;https://www.drogaven.com.br/bota-imobilizadora-glc-infantil-tamp/p
;ALMOTOLIA 300ML TRANSPARENTE;7.2;https://www.drogaven.com.br/almotolia-300ml-transparente/p
7896261013629;Rasilez 300mg, caixa com 28 comprimidos revestidos;169.34;https://www.drogaven.com.br/rasilez-300mg-28cpr/p
7897595630773;Trilax 300mg + 125mg + 50mg + 30mg, caixa com 12 comprimidos;12.17;https://www.drogaven.com.br/trilax-12cpr/p
7891528038827;Gel Dental Infantil Tandy tutti-frutti, 50g;8.72;https://www.drogaven.com.br/gel-dental-infantil-tandy-tutti-frutti-50g/p
7898216360635;Gliclazida Pharlab 60mg, 30 comprimidos de liberação prolongada;54.0;https://www.drogaven.com.br/gliclazida-pharlab-60mg-30-comprimidos-de-liberacao-prolongada/p
7896033232296;Mordedor Lillo 2+ meses, caranguejo, rosa;13.62;https://www.drogaven.com.br/mordedor-lillo-2-meses-caranguejo-rosa/p
7908228801337;Vitamina C Dr. Good Kids Laranja 60 Gomas Mastigáveis;41.06;https://www.drogaven.com.br/drgood-vitamina-c-kids-60gomas-mast/p
7909843981183;HAVAIANAS SLIM GLOSS MARINHO/MARINHO 41/2 1222276;43.82;https://www.drogaven.com.br/havaianas-slim-gloss-marinhomarinho-412-1222276/p
7898952466288;Protetor Solar Facial Bastão FPS 90 Pink Cheeks Bege 14g 42km;117.5;https://www.drogaven.com.br/pink-cheeks-protetor-solar-facial-fps90-com-cor-42km/p
4005900260390;Protetor Solar Facial Eucerin Photoaging Control CC Cream FPS 60, média com 50mL;80.63;https://www.drogaven.com.br/eucerin-sun-tinte-medio-fps60-50ml/p
7891463003843;COLETOR AGULHAS/SERINGAS DESCARTEX II PLASTICO 7LITROS;48.01;https://www.drogaven.com.br/coletor-agulhasseringas-descartex-ii-plastico-7litros/p
7898258953208;Própolis Própion Spray Baldoni Mel & Romã 30mL;14.6;https://www.drogaven.com.br/propion-propolis-baldoni-composto-spray-melroma-30ml/p
7896658008740;Levoid 25mcg, 30 comprimidos;16.48;https://www.drogaven.com.br/levoid-25mcg-30-comprimidos/p
7896422525848;Atorvastatina Cálcica Medley 40mg 30 Comprimidos Revestidos;28.41;https://www.drogaven.com.br/atorvastatina-calcica-medley-40mg-30-comprimidos-revestidos/p
7899659802959;COLETE PUTTI ELASTICO BAIXO ORTOFLY GG;156.7;https://www.drogaven.com.br/colete-putti-elastico-baixo-ortofly-gg/p
7896007552825;Fralda Descartável Huggies Supreme Care Disney Baby XG, pacote com 56 unidades;97.9;https://www.drogaven.com.br/fralda-descartavel-huggies-supreme-care-disney-baby-xg-pacote-com-56-unidades/p
7896010175677;Salon Opus Óleo Capilar de Coco 60ml;20.57;https://www.drogaven.com.br/oleo-coco-salon-opus-blend-complex-60ml/p
7898158690487;Aliviol 52,50mg/g + 44,40mg/g + 20mg/g, caixa com 1 bisnaga com 20g de pomada de uso dermatológico;14.6;https://www.drogaven.com.br/aliviol-pomada-20g-arnica/p
7899706188302;ELSEVE SHAMPOO 375ML HIALURONICO+CONDICIONADOR 170ML;34.2;https://www.drogaven.com.br/elseve-shampoo-375ml-hialuronicocondicionador-170ml/p
48675658003;Brinco Studex Baby mini ball com 1 par;80.35;https://www.drogaven.com.br/brinco-studex-baby-mini-ball-com-1-par/p
